transaction_id,customer_id,transaction_time,transaction_amount,transaction_type,merchant_category,transaction_location,is_declined,is_fraud
623dc776,CUST_0015,2024-01-21 00:03:00,2623.93,Transfer,,Abuja,0,0
d3819694,CUST_0072,2024-01-21 00:05:00,1880.51,Transfer,,Port Harcourt,0,0
e83871a0,CUST_0037,2024-01-21 00:40:00,782.1,POS,Utilities,Lagos,0,0
6bfc7f7f,CUST_0006,2024-01-21 01:05:00,2545.9,ATM,,Abuja,0,0
0aa25163,CUST_0041,2024-01-21 01:16:00,1092.92,Online,Groceries,Kano,0,0
b3ed91ed,CUST_0071,2024-01-21 01:27:00,900.65,Online,Electronics,Ibadan,0,0
c9a5c3ca,CUST_0086,2024-01-21 01:27:00,2075.51,POS,Groceries,Lagos,0,0
c6d29ef7,CUST_0069,2024-01-21 01:33:00,1150.91,Online,Restaurants,Kano,0,0
bf7cd0b1,CUST_0100,2024-01-21 01:37:00,1705.82,ATM,,Port Harcourt,0,0
e22ba3d1,CUST_0038,2024-01-21 01:46:00,2759.71,POS,Groceries,Abuja,0,0
ab1d261b,CUST_0027,2024-01-21 03:21:00,1798.05,ATM,,Abuja,0,0
03d47397,CUST_0052,2024-01-21 04:32:00,651.77,ATM,,Lagos,0,0
3104492b,CUST_0029,2024-01-21 04:46:00,1311.43,Online,Groceries,Kano,0,0
69f82fd0,CUST_0034,2024-01-21 05:13:00,1481.09,Transfer,,Lagos,0,0
ebdea5b4,CUST_0093,2024-01-21 05:14:00,1615.65,Online,Restaurants,Ibadan,0,0
2ba30c46,CUST_0014,2024-01-21 05:18:00,1581.05,Online,Restaurants,Abuja,0,0
02c8737b,CUST_0031,2024-01-21 05:40:00,115.29,Online,Utilities,Lagos,0,0
486434c7,CUST_0063,2024-01-21 08:01:00,2927.06,POS,Utilities,Abuja,0,0
9e8a113a,CUST_0013,2024-01-21 08:29:00,1044.3,POS,Groceries,Kano,0,0
adc297e9,CUST_0040,2024-01-21 09:37:00,1018.7,Transfer,,Ibadan,0,0
9e9d4548,CUST_0077,2024-01-21 09:39:00,961.34,POS,Electronics,Abuja,0,0
6b18f3e7,CUST_0029,2024-01-21 10:24:00,173.65,Transfer,,Lagos,0,0
68603ff5,CUST_0025,2024-01-21 10:25:00,477.29,Online,Utilities,Kano,0,0
9261ff2b,CUST_0044,2024-01-21 10:55:00,394.95,Transfer,,Abuja,0,0
468714d6,CUST_0089,2024-01-21 11:53:00,556.83,Online,Utilities,Abuja,0,0
d01ed850,CUST_0042,2024-01-21 12:25:00,1477.18,POS,Restaurants,Ibadan,0,0
cfc4518d,CUST_0061,2024-01-21 13:03:00,2274.31,POS,Restaurants,Kano,0,0
5dd1d868,CUST_0060,2024-01-21 13:25:00,1743.67,Online,Utilities,Ibadan,0,0
940ee800,CUST_0086,2024-01-21 13:25:00,1780.27,POS,Electronics,Abuja,0,0
c55296b7,CUST_0008,2024-01-21 13:49:00,1478.65,Online,Restaurants,Lagos,1,1
8e1f2ff5,CUST_0017,2024-01-21 14:49:00,925.35,Online,Electronics,Ibadan,0,0
f51f8e72,CUST_0045,2024-01-21 15:54:00,1130.2,Online,Groceries,Abuja,0,0
d72860ee,CUST_0060,2024-01-21 15:56:00,391.59,ATM,,Kano,0,0
b96d4c67,CUST_0054,2024-01-21 16:04:00,267.89,Online,Fashion,Port Harcourt,0,0
509c0bf7,CUST_0076,2024-01-21 16:07:00,1968.52,Transfer,,Ibadan,0,0
9ad773e7,CUST_0054,2024-01-21 16:22:00,1733.45,Online,Fashion,Abuja,0,0
ee5353bb,CUST_0078,2024-01-21 16:54:00,2923.21,Transfer,,Ibadan,0,1
e5f9018d,CUST_0057,2024-01-21 18:14:00,1288.8,POS,Electronics,Abuja,1,0
488e01ab,CUST_0070,2024-01-21 19:14:00,73.28,POS,Restaurants,Ibadan,0,0
9d4f41ff,CUST_0044,2024-01-21 20:20:00,2923.3,Transfer,,Lagos,0,0
bb13d959,CUST_0031,2024-01-21 21:17:00,490.18,Transfer,,Lagos,0,0
ef91602f,CUST_0025,2024-01-21 22:23:00,2133.24,POS,Electronics,Port Harcourt,0,0
4794de7f,CUST_0070,2024-01-21 22:41:00,706.59,ATM,,Port Harcourt,0,0
7926691a,CUST_0066,2024-01-21 22:41:00,2945.24,Transfer,,Abuja,0,0
764101e8,CUST_0064,2024-01-21 23:03:00,1384.95,Transfer,,Kano,0,0
78cda33f,CUST_0031,2024-01-22 00:11:00,2160.51,ATM,,Lagos,0,0
46ea53f1,CUST_0046,2024-01-22 01:46:00,821.43,ATM,,Kano,0,0
ad4da3dc,CUST_0032,2024-01-22 02:13:00,1531.79,Online,Restaurants,Ibadan,0,0
a2f72c6d,CUST_0068,2024-01-22 02:56:00,400.64,Online,Electronics,Kano,0,0
4b9c7a5c,CUST_0035,2024-01-22 03:41:00,1455.89,Online,Fashion,Lagos,0,0
cb887175,CUST_0029,2024-01-22 04:00:00,666.71,Transfer,,Ibadan,0,0
22fa4e69,CUST_0091,2024-01-22 04:00:00,455.78,ATM,,Abuja,1,1
68375722,CUST_0084,2024-01-22 05:29:00,2528.92,POS,Groceries,Kano,0,0
85f39cb5,CUST_0014,2024-01-22 05:33:00,270.67,Transfer,,Ibadan,0,0
aae8b692,CUST_0028,2024-01-22 06:07:00,407.45,ATM,,Abuja,0,0
1fe70429,CUST_0042,2024-01-22 06:15:00,1266.8,Online,Groceries,Kano,0,0
023e02b3,CUST_0014,2024-01-22 06:51:00,2717.03,Online,Utilities,Kano,0,0
f489688c,CUST_0024,2024-01-22 07:16:00,2570.92,Transfer,,Lagos,0,1
271f7520,CUST_0094,2024-01-22 07:28:00,1958.81,POS,Electronics,Kano,0,0
299daf28,CUST_0038,2024-01-22 07:39:00,2546.96,ATM,,Abuja,0,0
fbeb14d1,CUST_0009,2024-01-22 07:47:00,2809.27,ATM,,Abuja,0,0
e09e18c4,CUST_0077,2024-01-22 08:20:00,1805.36,Transfer,,Ibadan,0,0
6692af48,CUST_0002,2024-01-22 08:26:00,776.06,Transfer,,Lagos,0,0
2b37e307,CUST_0035,2024-01-22 08:46:00,2928.5,Transfer,,Kano,0,0
19fa165f,CUST_0015,2024-01-22 09:15:00,2978.52,ATM,,Ibadan,0,0
936fce93,CUST_0067,2024-01-22 09:22:00,2874.37,Transfer,,Port Harcourt,0,0
ab9552c9,CUST_0052,2024-01-22 10:26:00,2154.49,ATM,,Port Harcourt,0,0
fe678986,CUST_0020,2024-01-22 10:41:00,1878.84,Online,Groceries,Port Harcourt,0,0
b04adfe7,CUST_0096,2024-01-22 10:49:00,1683.25,ATM,,Ibadan,0,0
7a06e5bb,CUST_0014,2024-01-22 11:33:00,1845.19,ATM,,Ibadan,0,0
d0739982,CUST_0031,2024-01-22 11:35:00,2536.46,Online,Restaurants,Abuja,0,0
4f1bd53f,CUST_0087,2024-01-22 11:41:00,386.43,Online,Fashion,Abuja,0,0
85c84418,CUST_0027,2024-01-22 12:19:00,2857.72,Transfer,,Abuja,0,0
bd16ee08,CUST_0024,2024-01-22 13:07:00,1104.0,Online,Restaurants,Kano,0,0
7361f0b7,CUST_0050,2024-01-22 14:30:00,1075.87,ATM,,Kano,0,0
bd8beee7,CUST_0054,2024-01-22 14:46:00,2151.33,Transfer,,Port Harcourt,0,0
1fba179f,CUST_0070,2024-01-22 14:59:00,667.2,POS,Electronics,Lagos,0,0
17931801,CUST_0093,2024-01-22 15:07:00,2146.2,Online,Restaurants,Ibadan,0,0
cefb5726,CUST_0015,2024-01-22 16:59:00,1189.78,Online,Electronics,Lagos,0,0
fce14b7a,CUST_0083,2024-01-22 17:15:00,2906.3,ATM,,Port Harcourt,0,0
5cb85a3b,CUST_0085,2024-01-22 17:20:00,843.72,Transfer,,Lagos,0,0
82d0fa34,CUST_0089,2024-01-22 18:48:00,2960.56,POS,Groceries,Abuja,0,0
0de28c9a,CUST_0019,2024-01-22 19:53:00,749.55,ATM,,Abuja,0,0
726c6f2a,CUST_0077,2024-01-22 20:09:00,243.37,ATM,,Kano,0,0
1e6dad73,CUST_0054,2024-01-22 20:17:00,442.68,Online,Utilities,Abuja,0,0
97c467b9,CUST_0001,2024-01-22 21:51:00,2408.57,Online,Utilities,Lagos,0,1
407b9bf4,CUST_0043,2024-01-22 22:08:00,2328.24,Transfer,,Kano,0,0
8e019a8a,CUST_0080,2024-01-22 22:18:00,568.46,Transfer,,Lagos,0,1
11b12906,CUST_0031,2024-01-22 23:04:00,1213.1,Online,Electronics,Abuja,0,0
18ce0196,CUST_0068,2024-01-22 23:25:00,2583.2,ATM,,Ibadan,0,0
47829b5e,CUST_0046,2024-01-22 23:25:00,2919.41,POS,Electronics,Abuja,1,0
d509d0ef,CUST_0054,2024-01-23 00:08:00,2155.04,POS,Restaurants,Lagos,0,0
91a0dad8,CUST_0065,2024-01-23 00:15:00,2667.35,POS,Groceries,Abuja,0,0
8639bf49,CUST_0055,2024-01-23 00:24:00,2387.7,Transfer,,Lagos,1,0
44988e0d,CUST_0027,2024-01-23 00:48:00,590.55,ATM,,Port Harcourt,0,0
37d395ac,CUST_0011,2024-01-23 01:10:00,1324.14,Online,Groceries,Abuja,0,0
eef30b6b,CUST_0035,2024-01-23 02:19:00,2263.62,Online,Electronics,Lagos,0,0
b15d2535,CUST_0063,2024-01-23 02:21:00,2660.27,POS,Groceries,Kano,0,0
8f26bf91,CUST_0020,2024-01-23 02:45:00,1509.53,Transfer,,Kano,0,0
8fb0967a,CUST_0024,2024-01-23 04:03:00,1299.03,Online,Restaurants,Lagos,0,0
571aa986,CUST_0065,2024-01-23 04:29:00,2421.0,ATM,,Ibadan,0,0
8b022fa5,CUST_0052,2024-01-23 05:29:00,2541.22,ATM,,Port Harcourt,0,0
aa6ef75e,CUST_0004,2024-01-23 06:09:00,1864.73,ATM,,Kano,0,0
033ac6fe,CUST_0058,2024-01-23 08:17:00,2617.89,Online,Groceries,Kano,0,0
259adf55,CUST_0091,2024-01-23 08:31:00,2316.23,Online,Utilities,Kano,0,0
5c179d58,CUST_0009,2024-01-23 08:36:00,2130.09,ATM,,Kano,0,0
2838835a,CUST_0098,2024-01-23 09:18:00,631.59,Transfer,,Port Harcourt,0,0
b6d1ae22,CUST_0052,2024-01-23 09:54:00,782.92,Transfer,,Abuja,0,0
f7e18bcd,CUST_0003,2024-01-23 10:27:00,1118.22,Online,Fashion,Kano,0,0
b877a625,CUST_0038,2024-01-23 10:32:00,1891.98,POS,Electronics,Ibadan,0,0
2d33d405,CUST_0015,2024-01-23 10:47:00,2723.76,ATM,,Lagos,0,0
241640a8,CUST_0034,2024-01-23 10:52:00,1517.36,Transfer,,Port Harcourt,0,0
49d80cc9,CUST_0087,2024-01-23 10:53:00,408.82,Transfer,,Kano,1,0
e56d2a71,CUST_0095,2024-01-23 11:17:00,1623.33,Online,Restaurants,Abuja,0,0
bd451c39,CUST_0008,2024-01-23 12:13:00,1395.51,Online,Groceries,Ibadan,0,0
70b9781a,CUST_0049,2024-01-23 12:42:00,768.39,Transfer,,Abuja,0,0
be587e7c,CUST_0054,2024-01-23 13:10:00,1624.69,Transfer,,Abuja,0,0
613ed5b4,CUST_0003,2024-01-23 13:19:00,2958.14,Transfer,,Kano,0,0
fb41b2ea,CUST_0010,2024-01-23 14:36:00,335.67,Transfer,,Abuja,0,0
ceb6d6af,CUST_0073,2024-01-23 15:48:00,2448.5,Transfer,,Abuja,0,1
f5886388,CUST_0078,2024-01-23 15:52:00,1112.35,POS,Electronics,Kano,0,0
6157106e,CUST_0014,2024-01-23 16:18:00,2216.83,Transfer,,Ibadan,0,0
2e1b0e74,CUST_0008,2024-01-23 17:33:00,114.25,ATM,,Kano,0,0
7909566c,CUST_0074,2024-01-23 17:43:00,2916.41,Online,Electronics,Lagos,0,0
a5f21518,CUST_0061,2024-01-23 18:28:00,492.64,ATM,,Ibadan,0,0
e64db376,CUST_0080,2024-01-23 19:59:00,1302.82,POS,Groceries,Kano,0,0
3c9ec3b8,CUST_0089,2024-01-23 20:02:00,1276.34,POS,Utilities,Abuja,0,0
c9200251,CUST_0008,2024-01-23 20:33:00,1377.72,ATM,,Port Harcourt,0,0
aab05fd8,CUST_0020,2024-01-23 20:40:00,2806.54,Online,Electronics,Kano,0,1
0b611b60,CUST_0055,2024-01-23 20:46:00,1725.22,POS,Electronics,Port Harcourt,0,0
26637fa5,CUST_0020,2024-01-23 20:54:00,1887.7,ATM,,Ibadan,0,0
fd75d08e,CUST_0018,2024-01-23 22:02:00,1370.21,Online,Utilities,Port Harcourt,0,0
6a6c1ab9,CUST_0008,2024-01-23 22:39:00,1435.26,POS,Electronics,Port Harcourt,0,0
aa7f350f,CUST_0084,2024-01-23 23:03:00,2829.48,Transfer,,Port Harcourt,0,0
fd501b2d,CUST_0063,2024-01-23 23:04:00,1640.63,ATM,,Ibadan,0,0
4b9df4c7,CUST_0022,2024-01-24 02:32:00,2284.95,ATM,,Abuja,0,0
3084a058,CUST_0020,2024-01-24 02:36:00,568.87,Transfer,,Lagos,0,0
156aa391,CUST_0022,2024-01-24 04:42:00,2099.86,Transfer,,Abuja,0,0
fdb036d8,CUST_0086,2024-01-24 05:59:00,1545.13,POS,Utilities,Abuja,0,0
5fa7b189,CUST_0076,2024-01-24 06:10:00,2509.41,ATM,,Port Harcourt,0,0
a93c4019,CUST_0054,2024-01-24 06:45:00,1432.21,POS,Fashion,Ibadan,0,1
59b5e34e,CUST_0006,2024-01-24 06:56:00,1932.35,ATM,,Abuja,0,0
9478af87,CUST_0074,2024-01-24 07:16:00,345.51,Online,Fashion,Lagos,0,0
6096206e,CUST_0046,2024-01-24 07:43:00,132.52,Transfer,,Port Harcourt,0,0
b9eb4450,CUST_0037,2024-01-24 09:28:00,2280.97,Transfer,,Lagos,0,0
4cb78e24,CUST_0071,2024-01-24 09:41:00,2027.28,Transfer,,Ibadan,0,0
8bea4a34,CUST_0052,2024-01-24 09:57:00,2051.35,POS,Utilities,Lagos,0,0
e4eb8180,CUST_0006,2024-01-24 09:59:00,1878.04,Transfer,,Kano,0,0
ae03cf90,CUST_0081,2024-01-24 10:21:00,2559.66,Transfer,,Port Harcourt,0,0
a45a132c,CUST_0054,2024-01-24 10:26:00,2813.92,ATM,,Abuja,0,0
807fc122,CUST_0020,2024-01-24 12:32:00,582.37,ATM,,Lagos,0,0
bbd1fe48,CUST_0024,2024-01-24 12:45:00,1261.56,ATM,,Abuja,0,0
313e77a3,CUST_0044,2024-01-24 13:27:00,646.55,Transfer,,Ibadan,0,0
f3416622,CUST_0008,2024-01-24 13:33:00,115.91,Transfer,,Ibadan,0,0
6c1432ce,CUST_0070,2024-01-24 13:52:00,1606.96,Transfer,,Ibadan,0,0
f8e36eca,CUST_0077,2024-01-24 14:18:00,1674.31,POS,Electronics,Lagos,0,0
fded819e,CUST_0010,2024-01-24 14:37:00,745.75,POS,Utilities,Port Harcourt,0,0
6eefc99e,CUST_0007,2024-01-24 14:48:00,2082.59,Online,Utilities,Abuja,0,0
1c949181,CUST_0007,2024-01-24 15:00:00,142.05,Transfer,,Abuja,0,1
663e74e2,CUST_0023,2024-01-24 15:37:00,1662.46,Online,Fashion,Abuja,0,0
8b146182,CUST_0066,2024-01-24 15:52:00,1645.28,Online,Restaurants,Lagos,0,0
2b67d59a,CUST_0040,2024-01-24 15:57:00,2423.71,Transfer,,Port Harcourt,0,0
a8cb2f84,CUST_0057,2024-01-24 16:49:00,1554.83,Transfer,,Ibadan,0,0
cd2147d8,CUST_0094,2024-01-24 16:50:00,1640.07,POS,Groceries,Port Harcourt,0,0
a1630583,CUST_0069,2024-01-24 17:02:00,1133.19,POS,Utilities,Lagos,0,0
9a8a4a58,CUST_0029,2024-01-24 17:19:00,2533.2,POS,Utilities,Port Harcourt,0,0
e070f3d9,CUST_0083,2024-01-24 17:31:00,408.35,Transfer,,Port Harcourt,0,0
703d2787,CUST_0037,2024-01-24 18:06:00,73.24,Online,Restaurants,Ibadan,0,0
3d5f3641,CUST_0083,2024-01-24 18:47:00,893.18,POS,Groceries,Port Harcourt,0,0
24df8b58,CUST_0087,2024-01-24 18:56:00,1381.94,Transfer,,Port Harcourt,0,0
b441b63b,CUST_0058,2024-01-24 19:54:00,483.14,Online,Restaurants,Port Harcourt,0,0
1f8f1160,CUST_0037,2024-01-24 19:58:00,1022.81,Transfer,,Port Harcourt,0,0
9fc32179,CUST_0040,2024-01-24 20:12:00,2801.03,Online,Fashion,Ibadan,0,0
8cd0bfa8,CUST_0079,2024-01-24 20:34:00,2877.12,ATM,,Ibadan,0,0
0e82ad5e,CUST_0021,2024-01-24 21:17:00,2361.7,Online,Fashion,Port Harcourt,0,0
0ddcf50a,CUST_0099,2024-01-24 21:27:00,1752.79,ATM,,Kano,0,0
3402916a,CUST_0068,2024-01-24 22:29:00,67.1,ATM,,Abuja,0,0
f4b58ac9,CUST_0024,2024-01-24 22:45:00,888.39,ATM,,Port Harcourt,0,0
096078f1,CUST_0065,2024-01-25 00:00:00,1486.57,ATM,,Kano,0,0
e8dfa9a2,CUST_0042,2024-01-25 00:08:00,2617.76,Transfer,,Kano,0,0
e7704b31,CUST_0026,2024-01-25 00:18:00,1284.93,Transfer,,Lagos,0,0
792b9d59,CUST_0011,2024-01-25 00:34:00,655.95,Transfer,,Kano,0,0
5603b9b1,CUST_0044,2024-01-25 01:02:00,368.47,POS,Restaurants,Port Harcourt,0,0
39222770,CUST_0061,2024-01-25 01:20:00,2485.46,Online,Utilities,Lagos,0,0
88b26651,CUST_0045,2024-01-25 01:31:00,2953.48,Online,Groceries,Kano,0,0
c73975cf,CUST_0005,2024-01-25 01:54:00,1523.25,Online,Restaurants,Ibadan,0,0
0f3256ba,CUST_0061,2024-01-25 01:58:00,2165.24,Transfer,,Kano,0,0
00a442d9,CUST_0083,2024-01-25 02:30:00,517.44,Online,Fashion,Port Harcourt,0,0
0a01434b,CUST_0031,2024-01-25 03:35:00,473.02,Transfer,,Ibadan,0,0
57dcdb61,CUST_0008,2024-01-25 04:01:00,2208.29,POS,Electronics,Port Harcourt,0,0
abb2a133,CUST_0033,2024-01-25 04:12:00,2618.83,Online,Groceries,Port Harcourt,0,0
bafb2598,CUST_0076,2024-01-25 04:14:00,318.03,ATM,,Port Harcourt,0,0
e6bd3e31,CUST_0022,2024-01-25 05:12:00,103.14,Online,Restaurants,Ibadan,0,0
f3b2d539,CUST_0053,2024-01-25 06:28:00,2353.92,ATM,,Kano,0,0
125340de,CUST_0012,2024-01-25 06:44:00,2895.74,ATM,,Kano,0,0
cf2fead9,CUST_0098,2024-01-25 07:26:00,105.21,Transfer,,Abuja,0,0
86a010f2,CUST_0037,2024-01-25 07:51:00,2228.57,Online,Electronics,Lagos,0,0
a8469bd5,CUST_0043,2024-01-25 08:17:00,2867.36,POS,Utilities,Kano,0,0
8d8a676f,CUST_0010,2024-01-25 08:17:00,1652.75,ATM,,Abuja,0,0
b9070ce4,CUST_0019,2024-01-25 08:23:00,496.47,ATM,,Abuja,0,0
85d7462c,CUST_0007,2024-01-25 09:11:00,1671.86,Transfer,,Lagos,0,0
fd1f5404,CUST_0012,2024-01-25 09:44:00,1033.73,Transfer,,Lagos,0,0
143e06ac,CUST_0003,2024-01-25 11:50:00,259.67,POS,Restaurants,Port Harcourt,0,0
03ba0430,CUST_0040,2024-01-25 12:02:00,1693.86,Online,Fashion,Port Harcourt,0,0
33f7a004,CUST_0032,2024-01-25 12:14:00,2877.03,ATM,,Ibadan,0,0
25fceb55,CUST_0030,2024-01-25 12:53:00,792.64,POS,Electronics,Lagos,0,0
568955d1,CUST_0067,2024-01-25 13:02:00,188.54,Transfer,,Lagos,1,0
5b67bafb,CUST_0026,2024-01-25 13:09:00,894.84,POS,Groceries,Ibadan,0,0
e52c7f5e,CUST_0083,2024-01-25 13:51:00,712.74,POS,Groceries,Ibadan,0,0
4e5d5efc,CUST_0030,2024-01-25 13:58:00,579.11,POS,Utilities,Kano,0,0
41420dcf,CUST_0008,2024-01-25 14:00:00,25.2,Online,Fashion,Lagos,0,0
b0d8b7cc,CUST_0017,2024-01-25 14:28:00,1735.35,POS,Groceries,Kano,0,0
00eb044f,CUST_0059,2024-01-25 14:47:00,401.22,Transfer,,Ibadan,0,0
e3038e0c,CUST_0024,2024-01-25 15:04:00,1795.9,POS,Fashion,Ibadan,0,0
7c9ed403,CUST_0064,2024-01-25 15:21:00,821.92,Online,Restaurants,Lagos,0,0
993b645b,CUST_0048,2024-01-25 15:37:00,1703.23,ATM,,Port Harcourt,0,0
bf30bc6f,CUST_0024,2024-01-25 16:34:00,894.01,Online,Utilities,Abuja,0,0
75d012d5,CUST_0061,2024-01-25 16:48:00,2916.57,Transfer,,Ibadan,0,1
dfd831e9,CUST_0068,2024-01-25 16:55:00,453.56,Transfer,,Lagos,0,0
f74812cb,CUST_0081,2024-01-25 18:34:00,1861.43,Transfer,,Abuja,0,0
502709d1,CUST_0036,2024-01-25 18:54:00,2602.36,ATM,,Kano,0,0
5778aa2b,CUST_0038,2024-01-25 19:57:00,1900.05,POS,Restaurants,Kano,0,0
9f4ec263,CUST_0040,2024-01-25 20:11:00,721.99,Transfer,,Ibadan,0,0
5b855790,CUST_0001,2024-01-25 20:13:00,2319.01,POS,Fashion,Lagos,0,0
82296310,CUST_0043,2024-01-25 20:34:00,2284.21,Online,Utilities,Kano,0,0
253c6980,CUST_0075,2024-01-25 21:09:00,2707.56,Online,Electronics,Kano,0,0
6eaaf049,CUST_0066,2024-01-25 21:24:00,2838.04,POS,Utilities,Ibadan,0,0
e655cfa9,CUST_0005,2024-01-25 21:34:00,1785.71,POS,Restaurants,Abuja,0,0
e1a655e5,CUST_0095,2024-01-25 22:05:00,525.36,POS,Restaurants,Port Harcourt,0,0
d570450a,CUST_0032,2024-01-25 22:17:00,854.83,ATM,,Ibadan,0,0
fa2ff303,CUST_0089,2024-01-25 22:39:00,396.0,Online,Groceries,Abuja,0,0
4bfc2c88,CUST_0030,2024-01-25 22:49:00,904.7,ATM,,Kano,0,0
143249d1,CUST_0064,2024-01-25 23:49:00,2569.88,Online,Fashion,Lagos,0,0
3db77cc2,CUST_0096,2024-01-26 00:23:00,1568.79,POS,Restaurants,Kano,0,0
f2911a87,CUST_0011,2024-01-26 00:35:00,464.55,Transfer,,Ibadan,0,0
0e587028,CUST_0091,2024-01-26 00:44:00,2824.82,POS,Restaurants,Ibadan,0,0
9da95dcf,CUST_0055,2024-01-26 00:51:00,1893.46,POS,Electronics,Ibadan,0,0
4f406cd8,CUST_0087,2024-01-26 01:19:00,2270.49,POS,Utilities,Ibadan,0,0
e3c20cf8,CUST_0019,2024-01-26 01:21:00,1501.7,Online,Groceries,Kano,0,0
d9d0dcd0,CUST_0076,2024-01-26 01:25:00,1752.78,ATM,,Kano,0,0
8bca699d,CUST_0074,2024-01-26 03:00:00,1106.33,POS,Fashion,Port Harcourt,1,0
6546ffb1,CUST_0063,2024-01-26 03:02:00,1520.94,ATM,,Lagos,0,0
1981d58e,CUST_0004,2024-01-26 03:07:00,417.75,Transfer,,Lagos,0,0
5af6b525,CUST_0003,2024-01-26 03:28:00,1278.42,POS,Electronics,Port Harcourt,0,0
8d1653fb,CUST_0090,2024-01-26 05:08:00,351.83,Transfer,,Port Harcourt,0,0
20f1ce91,CUST_0094,2024-01-26 05:43:00,352.99,Transfer,,Ibadan,0,0
b59b5a9b,CUST_0056,2024-01-26 05:55:00,167.4,Online,Restaurants,Ibadan,0,0
5ff77610,CUST_0039,2024-01-26 06:10:00,242.86,ATM,,Abuja,0,0
918bf089,CUST_0009,2024-01-26 07:24:00,2407.17,ATM,,Port Harcourt,0,0
753022cc,CUST_0010,2024-01-26 08:07:00,1568.49,Online,Electronics,Kano,0,0
ab17ba77,CUST_0075,2024-01-26 08:44:00,2177.12,POS,Electronics,Abuja,0,0
3b94537b,CUST_0024,2024-01-26 10:39:00,1523.93,Transfer,,Abuja,0,0
bf72b126,CUST_0069,2024-01-26 11:00:00,2565.15,ATM,,Lagos,0,0
e54d969d,CUST_0036,2024-01-26 11:14:00,1468.82,Transfer,,Lagos,0,0
4af9dc44,CUST_0067,2024-01-26 12:05:00,147.68,Transfer,,Kano,0,0
25e61a21,CUST_0040,2024-01-26 12:17:00,348.6,Transfer,,Ibadan,0,0
362b1feb,CUST_0082,2024-01-26 12:55:00,1732.93,ATM,,Kano,0,0
21ceaa56,CUST_0046,2024-01-26 13:07:00,311.25,ATM,,Ibadan,0,0
d06f5ada,CUST_0066,2024-01-26 13:27:00,1229.14,POS,Restaurants,Abuja,0,0
5b315862,CUST_0042,2024-01-26 13:41:00,2347.09,Online,Utilities,Lagos,0,0
88389777,CUST_0043,2024-01-26 14:20:00,593.38,Online,Electronics,Lagos,0,0
efa66d6d,CUST_0003,2024-01-26 15:39:00,1482.95,POS,Groceries,Kano,0,0
e36de999,CUST_0022,2024-01-26 15:45:00,2638.77,Online,Restaurants,Lagos,0,0
ac29a457,CUST_0093,2024-01-26 16:13:00,1627.17,POS,Restaurants,Ibadan,0,0
040dddcf,CUST_0077,2024-01-26 16:32:00,2879.56,Transfer,,Lagos,0,0
ff0efc59,CUST_0058,2024-01-26 16:36:00,1997.78,Transfer,,Port Harcourt,0,0
1f0aca5d,CUST_0095,2024-01-26 17:57:00,2598.26,POS,Restaurants,Ibadan,0,0
5691294d,CUST_0072,2024-01-26 17:58:00,232.25,ATM,,Lagos,0,0
45bd4151,CUST_0004,2024-01-26 18:51:00,1773.85,POS,Utilities,Abuja,0,0
877f7e1d,CUST_0054,2024-01-26 18:52:00,1408.87,Transfer,,Abuja,0,0
93f52c45,CUST_0047,2024-01-26 19:05:00,946.97,ATM,,Abuja,0,0
b7c485fe,CUST_0058,2024-01-26 19:37:00,2809.69,Transfer,,Port Harcourt,0,0
22fc0be9,CUST_0045,2024-01-26 19:40:00,2331.7,Transfer,,Lagos,0,0
9d5ca9aa,CUST_0092,2024-01-26 19:45:00,1578.88,POS,Fashion,Ibadan,0,0
008c4bc2,CUST_0059,2024-01-26 19:50:00,2371.12,Online,Restaurants,Ibadan,0,0
11bac83f,CUST_0001,2024-01-26 19:54:00,2448.23,Transfer,,Port Harcourt,0,0
5eecfb15,CUST_0036,2024-01-26 21:00:00,1082.64,Transfer,,Kano,1,0
fdf07531,CUST_0093,2024-01-26 21:44:00,1177.12,Online,Fashion,Abuja,0,0
38135e1d,CUST_0028,2024-01-26 22:24:00,180.78,POS,Utilities,Lagos,0,0
f5221487,CUST_0092,2024-01-26 22:33:00,339.6,ATM,,Ibadan,0,0
9cdaca64,CUST_0068,2024-01-26 22:35:00,2480.93,ATM,,Ibadan,0,0
a632765f,CUST_0010,2024-01-26 23:00:00,2691.18,Transfer,,Kano,0,1
d31d5912,CUST_0022,2024-01-26 23:25:00,126.55,POS,Groceries,Lagos,0,0
1e6022c7,CUST_0029,2024-01-26 23:45:00,369.89,Transfer,,Abuja,0,0
3a9caff1,CUST_0100,2024-01-26 23:49:00,2150.07,POS,Groceries,Port Harcourt,0,0
4c84f633,CUST_0095,2024-01-26 23:49:00,338.84,ATM,,Port Harcourt,0,0
e7f62242,CUST_0022,2024-01-27 01:48:00,2694.78,POS,Fashion,Abuja,0,0
251aac75,CUST_0060,2024-01-27 02:09:00,458.02,Transfer,,Kano,0,0
79293fa1,CUST_0033,2024-01-27 03:41:00,2778.22,POS,Fashion,Port Harcourt,0,0
acfba497,CUST_0068,2024-01-27 04:10:00,2771.83,Online,Fashion,Port Harcourt,0,0
0dff16a6,CUST_0004,2024-01-27 05:04:00,2713.43,Transfer,,Lagos,0,0
9600dea6,CUST_0083,2024-01-27 05:08:00,2638.76,ATM,,Abuja,0,0
e41bf2ca,CUST_0036,2024-01-27 05:15:00,1462.8,Online,Electronics,Kano,0,0
