transaction_id,customer_id,transaction_time,transaction_amount,transaction_type,merchant_category,transaction_location,is_declined,is_fraud
771c87b8,CUST_0014,2024-01-13 22:58:00,975.8,POS,Utilities,Lagos,1,1
44eab8ab,CUST_0031,2024-01-13 23:07:00,524.02,ATM,,Lagos,0,0
ab0f46f7,CUST_0054,2024-01-13 23:17:00,1556.28,Online,Utilities,Abuja,0,0
68f23649,CUST_0064,2024-01-13 23:27:00,208.57,POS,Electronics,Abuja,0,0
a8a77d69,CUST_0014,2024-01-13 23:48:00,1971.84,POS,Utilities,Kano,0,0
80212c01,CUST_0066,2024-01-14 00:08:00,105.73,Online,Electronics,Abuja,0,0
c203e604,CUST_0053,2024-01-14 00:20:00,2352.18,POS,Fashion,Abuja,0,0
af5e5c9d,CUST_0054,2024-01-14 01:01:00,2354.72,POS,Utilities,Abuja,0,0
029d606c,CUST_0067,2024-01-14 01:02:00,2310.62,Online,Restaurants,Lagos,0,0
9ed9608c,CUST_0054,2024-01-14 01:20:00,621.47,POS,Electronics,Ibadan,0,0
7e8ca6e0,CUST_0100,2024-01-14 01:22:00,112.76,POS,Restaurants,Kano,0,0
f72b9423,CUST_0049,2024-01-14 01:32:00,153.39,ATM,,Port Harcourt,0,0
72019296,CUST_0023,2024-01-14 01:34:00,991.42,Transfer,,Ibadan,0,0
dcc474fb,CUST_0059,2024-01-14 01:50:00,766.04,POS,Groceries,Port Harcourt,0,0
b9532509,CUST_0074,2024-01-14 02:43:00,1588.89,POS,Restaurants,Ibadan,0,0
84841cb2,CUST_0096,2024-01-14 03:13:00,2608.83,ATM,,Port Harcourt,0,0
36399849,CUST_0017,2024-01-14 03:51:00,2201.82,Transfer,,Ibadan,0,0
4ebcedde,CUST_0030,2024-01-14 04:24:00,2189.32,Transfer,,Ibadan,0,0
f7241f1f,CUST_0083,2024-01-14 05:33:00,688.04,Online,Utilities,Kano,0,0
23014bb7,CUST_0059,2024-01-14 05:36:00,800.99,ATM,,Lagos,0,0
9562327d,CUST_0075,2024-01-14 06:36:00,1932.36,ATM,,Port Harcourt,0,0
f3280eea,CUST_0053,2024-01-14 07:14:00,1683.88,Transfer,,Ibadan,0,0
d85f55ec,CUST_0033,2024-01-14 07:19:00,715.63,Online,Fashion,Lagos,0,0
38b3c27a,CUST_0080,2024-01-14 07:38:00,1248.97,POS,Electronics,Kano,0,0
dd19b203,CUST_0037,2024-01-14 08:52:00,928.19,Online,Restaurants,Port Harcourt,0,0
f0ffe54d,CUST_0005,2024-01-14 09:02:00,606.53,Online,Groceries,Lagos,0,0
362bce8e,CUST_0095,2024-01-14 09:30:00,1224.07,Transfer,,Abuja,0,0
e29a0e8c,CUST_0078,2024-01-14 10:32:00,2186.29,ATM,,Lagos,0,0
dd33e072,CUST_0068,2024-01-14 10:39:00,893.84,POS,Fashion,Ibadan,0,1
a9432480,CUST_0095,2024-01-14 11:16:00,2052.0,Transfer,,Lagos,0,0
95e05769,CUST_0070,2024-01-14 11:43:00,2576.48,ATM,,Lagos,1,0
037817f4,CUST_0093,2024-01-14 11:59:00,1160.29,Transfer,,Port Harcourt,0,0
5cc92e28,CUST_0020,2024-01-14 12:16:00,1451.97,ATM,,Port Harcourt,0,0
90363270,CUST_0024,2024-01-14 12:16:00,607.53,Online,Utilities,Ibadan,0,0
e051dd06,CUST_0078,2024-01-14 13:14:00,288.85,ATM,,Kano,0,0
faa7888e,CUST_0023,2024-01-14 14:23:00,386.75,POS,Utilities,Ibadan,0,0
ce848858,CUST_0017,2024-01-14 14:35:00,2971.73,Online,Restaurants,Lagos,0,1
752cafd8,CUST_0064,2024-01-14 15:02:00,968.89,POS,Fashion,Port Harcourt,0,0
598846e5,CUST_0063,2024-01-14 15:03:00,1514.65,Online,Groceries,Ibadan,0,1
45216bbb,CUST_0095,2024-01-14 15:54:00,267.3,POS,Utilities,Lagos,0,0
2bb9af0a,CUST_0024,2024-01-14 16:12:00,1958.03,Transfer,,Ibadan,0,0
f77a840d,CUST_0013,2024-01-14 16:35:00,1421.46,ATM,,Ibadan,0,0
ac1178d5,CUST_0058,2024-01-14 16:46:00,2214.31,ATM,,Abuja,0,0
0509bada,CUST_0002,2024-01-14 16:58:00,2534.2,ATM,,Abuja,0,0
6f57dbe5,CUST_0032,2024-01-14 17:11:00,2663.4,Online,Electronics,Kano,0,0
9e7118a6,CUST_0033,2024-01-14 17:50:00,554.37,Online,Electronics,Abuja,0,0
c13c6051,CUST_0057,2024-01-14 17:58:00,139.76,ATM,,Ibadan,0,0
d0858baa,CUST_0002,2024-01-14 18:30:00,634.67,Online,Utilities,Ibadan,0,0
693ca534,CUST_0100,2024-01-14 18:51:00,886.4,Online,Restaurants,Kano,0,0
83c4b038,CUST_0072,2024-01-14 19:01:00,455.8,ATM,,Ibadan,1,0
f665d846,CUST_0074,2024-01-14 20:09:00,2996.11,Online,Groceries,Lagos,0,0
65f5e64f,CUST_0064,2024-01-14 20:10:00,1488.82,Online,Fashion,Ibadan,0,0
c5bd5136,CUST_0038,2024-01-14 20:15:00,1270.32,Online,Fashion,Kano,0,0
7189df75,CUST_0035,2024-01-14 20:30:00,992.43,ATM,,Port Harcourt,0,0
5df91e80,CUST_0041,2024-01-14 20:51:00,2110.86,POS,Fashion,Ibadan,1,0
cc1b1a93,CUST_0009,2024-01-14 21:02:00,39.21,Online,Fashion,Kano,0,0
3ac1f922,CUST_0077,2024-01-14 21:04:00,484.08,ATM,,Port Harcourt,0,0
111d21f9,CUST_0030,2024-01-14 21:48:00,611.78,Transfer,,Abuja,0,0
281659b5,CUST_0050,2024-01-14 22:03:00,1247.76,POS,Fashion,Ibadan,0,0
1753ade1,CUST_0095,2024-01-14 22:58:00,2920.13,Transfer,,Abuja,0,0
781fb33a,CUST_0031,2024-01-14 23:16:00,201.0,POS,Electronics,Port Harcourt,0,0
8ae7a014,CUST_0043,2024-01-14 23:25:00,558.38,ATM,,Lagos,0,0
9f06502e,CUST_0003,2024-01-14 23:50:00,261.48,Online,Restaurants,Port Harcourt,0,0
9597fa38,CUST_0053,2024-01-15 01:09:00,387.25,POS,Utilities,Ibadan,0,0
c24a07cd,CUST_0077,2024-01-15 01:23:00,335.27,ATM,,Abuja,0,0
cdf241e8,CUST_0099,2024-01-15 01:51:00,862.62,POS,Restaurants,Ibadan,0,0
91214f3c,CUST_0026,2024-01-15 02:43:00,835.01,POS,Groceries,Ibadan,0,0
b1bd5ad8,CUST_0100,2024-01-15 02:57:00,1848.99,Transfer,,Ibadan,0,0
a094eafb,CUST_0014,2024-01-15 03:14:00,288.16,Online,Restaurants,Ibadan,0,0
95fb88f6,CUST_0040,2024-01-15 03:29:00,2572.52,ATM,,Kano,0,0
f8cf6249,CUST_0077,2024-01-15 05:41:00,1838.36,Online,Utilities,Abuja,0,0
7872c72f,CUST_0054,2024-01-15 05:45:00,999.07,Online,Fashion,Abuja,0,0
1aba4f25,CUST_0020,2024-01-15 07:03:00,2146.09,Online,Groceries,Port Harcourt,1,0
4cb9f822,CUST_0011,2024-01-15 07:29:00,213.84,ATM,,Ibadan,0,0
73905676,CUST_0090,2024-01-15 08:13:00,516.71,Online,Utilities,Abuja,0,0
780c35ee,CUST_0026,2024-01-15 08:26:00,2080.14,Transfer,,Lagos,0,0
43a39180,CUST_0065,2024-01-15 08:32:00,2930.73,Online,Electronics,Abuja,0,0
79bd1dcc,CUST_0035,2024-01-15 08:49:00,2332.91,ATM,,Lagos,0,0
4b148d68,CUST_0041,2024-01-15 09:07:00,1205.16,Transfer,,Lagos,1,0
2829f9fc,CUST_0081,2024-01-15 09:09:00,1150.51,POS,Restaurants,Lagos,0,0
dfe23518,CUST_0068,2024-01-15 09:24:00,1425.57,Transfer,,Kano,0,0
6786d4a6,CUST_0035,2024-01-15 09:50:00,2429.49,POS,Electronics,Lagos,0,0
a867c7c9,CUST_0064,2024-01-15 09:58:00,1635.35,POS,Fashion,Lagos,0,0
7e53e559,CUST_0077,2024-01-15 10:22:00,1526.65,Online,Electronics,Ibadan,1,0
b7c352e6,CUST_0006,2024-01-15 10:46:00,1789.2,POS,Restaurants,Lagos,0,0
3cb655eb,CUST_0017,2024-01-15 11:58:00,278.54,POS,Utilities,Ibadan,0,0
3211919f,CUST_0083,2024-01-15 12:01:00,2552.85,POS,Fashion,Kano,0,0
4cc4bed4,CUST_0097,2024-01-15 12:25:00,2497.21,POS,Utilities,Ibadan,0,0
54ba8cc5,CUST_0078,2024-01-15 12:37:00,2725.31,Online,Electronics,Abuja,0,0
b705b501,CUST_0054,2024-01-15 12:59:00,423.31,POS,Fashion,Kano,0,0
62fa2e81,CUST_0047,2024-01-15 13:11:00,772.71,ATM,,Lagos,0,0
ce63ad5e,CUST_0030,2024-01-15 13:37:00,21.47,ATM,,Lagos,0,0
6add1e24,CUST_0067,2024-01-15 13:37:00,2069.0,Transfer,,Ibadan,0,0
46a63c31,CUST_0097,2024-01-15 14:37:00,2950.94,Online,Electronics,Ibadan,0,0
1adcedf0,CUST_0099,2024-01-15 14:58:00,669.89,POS,Utilities,Abuja,0,0
b11c1560,CUST_0053,2024-01-15 15:11:00,2976.8,POS,Fashion,Abuja,0,0
788914c7,CUST_0053,2024-01-15 15:41:00,1581.48,Online,Groceries,Abuja,0,0
0142ce8c,CUST_0033,2024-01-15 16:00:00,248.02,Online,Groceries,Kano,0,0
7b0be703,CUST_0095,2024-01-15 16:37:00,36.65,ATM,,Kano,0,0
08f64bdd,CUST_0098,2024-01-15 16:44:00,707.43,Online,Utilities,Port Harcourt,0,0
0290cd30,CUST_0014,2024-01-15 18:13:00,637.16,Online,Electronics,Abuja,0,0
5b6a91ba,CUST_0097,2024-01-15 18:40:00,1646.99,ATM,,Kano,0,0
4a3a42c0,CUST_0021,2024-01-15 18:41:00,1774.8,Online,Electronics,Lagos,0,0
d5c0ff31,CUST_0036,2024-01-15 19:04:00,640.18,Transfer,,Kano,0,0
46203897,CUST_0063,2024-01-15 19:30:00,1485.57,Online,Utilities,Abuja,0,0
df27ee11,CUST_0045,2024-01-15 19:46:00,1717.26,Online,Groceries,Ibadan,0,0
fe79d352,CUST_0003,2024-01-15 19:52:00,2467.36,Online,Utilities,Lagos,0,0
72d3501a,CUST_0002,2024-01-15 19:57:00,769.95,Transfer,,Ibadan,0,0
c0ad96dd,CUST_0037,2024-01-15 19:59:00,1636.88,Online,Groceries,Abuja,0,0
2f72a92c,CUST_0073,2024-01-15 20:27:00,1344.97,ATM,,Ibadan,0,0
233d9b8b,CUST_0040,2024-01-15 20:30:00,1318.97,POS,Utilities,Port Harcourt,0,0
39eab804,CUST_0059,2024-01-15 20:35:00,2778.0,ATM,,Port Harcourt,0,0
f5af926b,CUST_0093,2024-01-15 20:54:00,2829.44,Online,Restaurants,Ibadan,0,0
c92c598b,CUST_0060,2024-01-15 22:54:00,2890.82,ATM,,Ibadan,0,0
c7cbaaf6,CUST_0081,2024-01-15 23:12:00,961.65,ATM,,Lagos,0,0
9921c465,CUST_0009,2024-01-15 23:23:00,272.72,Online,Fashion,Abuja,0,0
3677825a,CUST_0064,2024-01-15 23:23:00,1952.04,ATM,,Port Harcourt,0,0
75212fc6,CUST_0006,2024-01-15 23:26:00,2663.51,Transfer,,Kano,0,0
6e39d201,CUST_0019,2024-01-16 00:25:00,2943.72,POS,Fashion,Kano,0,0
c55aed8a,CUST_0038,2024-01-16 00:30:00,1249.16,ATM,,Ibadan,0,0
1668cc58,CUST_0070,2024-01-16 00:52:00,2387.47,Transfer,,Ibadan,0,0
e4392e79,CUST_0068,2024-01-16 00:58:00,898.98,ATM,,Port Harcourt,0,0
5809f1e6,CUST_0081,2024-01-16 01:01:00,2539.48,Transfer,,Lagos,0,0
d85ccf67,CUST_0062,2024-01-16 01:02:00,2937.99,POS,Fashion,Port Harcourt,0,0
3bebd1ab,CUST_0031,2024-01-16 02:31:00,1550.76,ATM,,Kano,0,0
e2189ffc,CUST_0061,2024-01-16 02:50:00,2809.66,ATM,,Lagos,0,0
5ebe143e,CUST_0077,2024-01-16 03:08:00,2947.45,Online,Restaurants,Lagos,0,0
1afaf5f6,CUST_0061,2024-01-16 03:52:00,918.13,Online,Utilities,Port Harcourt,1,0
aa75cb74,CUST_0071,2024-01-16 04:19:00,253.02,Transfer,,Kano,0,0
8e8d05d7,CUST_0021,2024-01-16 04:29:00,94.65,POS,Utilities,Ibadan,0,0
5b93eb9f,CUST_0052,2024-01-16 06:28:00,2718.86,Transfer,,Port Harcourt,0,0
c518cb28,CUST_0056,2024-01-16 06:36:00,297.06,Transfer,,Port Harcourt,0,0
0c12a352,CUST_0022,2024-01-16 06:50:00,732.09,ATM,,Lagos,0,0
59cbf5bd,CUST_0082,2024-01-16 07:10:00,2245.76,ATM,,Ibadan,0,0
26796055,CUST_0073,2024-01-16 07:12:00,2375.98,Online,Restaurants,Kano,0,0
41ca235c,CUST_0054,2024-01-16 07:52:00,685.39,ATM,,Lagos,0,0
eb41d1df,CUST_0058,2024-01-16 08:26:00,2711.19,Transfer,,Abuja,0,1
38222216,CUST_0047,2024-01-16 09:09:00,923.19,Online,Groceries,Ibadan,0,0
b9c313fd,CUST_0012,2024-01-16 09:28:00,2247.09,ATM,,Ibadan,0,0
e6eccd64,CUST_0042,2024-01-16 10:28:00,443.35,Transfer,,Ibadan,0,0
a17babdf,CUST_0014,2024-01-16 11:03:00,1017.15,Online,Fashion,Lagos,0,0
f46ae93b,CUST_0091,2024-01-16 11:22:00,1410.18,POS,Restaurants,Abuja,0,0
d216468c,CUST_0022,2024-01-16 12:15:00,2724.44,Online,Electronics,Lagos,0,0
907900bf,CUST_0026,2024-01-16 12:17:00,2243.76,ATM,,Abuja,0,0
b7636155,CUST_0084,2024-01-16 12:20:00,2726.4,POS,Electronics,Kano,0,0
115b6769,CUST_0071,2024-01-16 13:00:00,1892.72,Transfer,,Ibadan,1,0
a3264648,CUST_0064,2024-01-16 13:08:00,2132.99,ATM,,Ibadan,0,0
35a6a741,CUST_0002,2024-01-16 13:19:00,2547.52,ATM,,Lagos,0,0
52721daf,CUST_0013,2024-01-16 13:56:00,143.34,Transfer,,Port Harcourt,0,0
c4120483,CUST_0027,2024-01-16 14:50:00,52.85,POS,Electronics,Kano,0,0
5880cb31,CUST_0028,2024-01-16 14:59:00,1676.64,Transfer,,Lagos,0,0
a9ab450e,CUST_0065,2024-01-16 15:02:00,788.95,POS,Restaurants,Port Harcourt,0,0
c757cccd,CUST_0064,2024-01-16 15:40:00,1010.22,ATM,,Lagos,0,0
71d63499,CUST_0025,2024-01-16 15:53:00,841.52,POS,Utilities,Port Harcourt,0,0
ddf52689,CUST_0054,2024-01-16 16:18:00,222.36,ATM,,Abuja,0,0
7490de79,CUST_0064,2024-01-16 16:18:00,2823.43,Online,Groceries,Port Harcourt,0,1
cf44bad1,CUST_0046,2024-01-16 16:28:00,690.62,POS,Utilities,Port Harcourt,0,0
649c176b,CUST_0089,2024-01-16 16:32:00,351.2,Online,Utilities,Lagos,0,0
9b2fc5f7,CUST_0071,2024-01-16 19:00:00,1002.4,Transfer,,Abuja,0,0
8764924f,CUST_0042,2024-01-16 19:05:00,348.03,Transfer,,Kano,0,0
493b4592,CUST_0023,2024-01-16 19:25:00,534.72,ATM,,Lagos,0,0
7de65361,CUST_0038,2024-01-16 19:44:00,1997.81,Online,Electronics,Ibadan,0,0
6c96c295,CUST_0073,2024-01-16 20:21:00,511.19,Transfer,,Kano,0,0
3583e1a0,CUST_0064,2024-01-16 20:38:00,1579.2,POS,Electronics,Port Harcourt,0,0
639a7d2e,CUST_0016,2024-01-16 20:52:00,1192.35,Online,Groceries,Abuja,0,0
b6549f9d,CUST_0010,2024-01-16 21:51:00,1650.01,Online,Restaurants,Port Harcourt,0,0
da75b93b,CUST_0031,2024-01-16 23:24:00,2719.64,ATM,,Abuja,0,0
7a47298a,CUST_0009,2024-01-16 23:39:00,244.95,Online,Groceries,Port Harcourt,0,0
f136f85c,CUST_0038,2024-01-16 23:47:00,1909.93,Online,Restaurants,Abuja,0,0
4455ad92,CUST_0045,2024-01-17 01:23:00,2646.89,Transfer,,Port Harcourt,0,0
58a9bf26,CUST_0026,2024-01-17 02:05:00,401.61,ATM,,Abuja,0,0
7835ae2f,CUST_0022,2024-01-17 02:25:00,240.15,Transfer,,Kano,0,0
12e0eeb8,CUST_0010,2024-01-17 02:36:00,1338.81,Online,Electronics,Kano,0,0
5adcef85,CUST_0075,2024-01-17 02:52:00,412.03,Online,Utilities,Port Harcourt,0,0
2ca34b34,CUST_0054,2024-01-17 03:26:00,1544.53,Online,Restaurants,Ibadan,0,0
addd8afa,CUST_0013,2024-01-17 04:04:00,834.08,POS,Utilities,Kano,0,0
7a4a1693,CUST_0038,2024-01-17 04:10:00,2605.93,Transfer,,Abuja,0,0
606b59fd,CUST_0099,2024-01-17 04:26:00,2091.5,ATM,,Ibadan,0,0
57953e8e,CUST_0002,2024-01-17 04:48:00,1662.93,Online,Electronics,Lagos,0,0
e28b1ba1,CUST_0031,2024-01-17 04:51:00,2583.4,ATM,,Kano,0,0
ffd460e1,CUST_0039,2024-01-17 04:52:00,1165.52,Transfer,,Ibadan,0,0
c0e7d9f9,CUST_0098,2024-01-17 05:18:00,470.93,Online,Groceries,Port Harcourt,0,0
5083d3d1,CUST_0098,2024-01-17 05:28:00,1715.95,Online,Electronics,Ibadan,0,0
8880940d,CUST_0097,2024-01-17 05:50:00,1012.2,Transfer,,Lagos,0,0
b9625629,CUST_0057,2024-01-17 07:30:00,1944.74,Online,Restaurants,Kano,0,0
26c769e5,CUST_0037,2024-01-17 07:59:00,1347.44,POS,Restaurants,Ibadan,1,0
12a91bd2,CUST_0075,2024-01-17 08:30:00,1843.23,POS,Restaurants,Ibadan,0,0
d88687fa,CUST_0089,2024-01-17 09:38:00,2885.12,POS,Groceries,Port Harcourt,0,1
e7421140,CUST_0014,2024-01-17 10:08:00,341.14,ATM,,Port Harcourt,0,1
63d1cd40,CUST_0029,2024-01-17 10:09:00,1949.75,Online,Electronics,Port Harcourt,0,0
1e3504ba,CUST_0078,2024-01-17 10:13:00,1397.76,Online,Groceries,Lagos,0,0
d538acac,CUST_0023,2024-01-17 11:41:00,1473.98,Online,Restaurants,Kano,0,0
a216106d,CUST_0030,2024-01-17 12:00:00,1741.11,Transfer,,Ibadan,0,0
6ea58350,CUST_0098,2024-01-17 14:22:00,509.25,POS,Utilities,Abuja,0,0
3105513e,CUST_0038,2024-01-17 16:14:00,812.07,Transfer,,Ibadan,1,0
1a142d95,CUST_0043,2024-01-17 17:14:00,2530.42,Online,Restaurants,Lagos,0,0
92dc8bab,CUST_0010,2024-01-17 17:29:00,513.65,Transfer,,Abuja,0,0
761be1cf,CUST_0022,2024-01-17 18:03:00,2467.27,ATM,,Port Harcourt,0,0
cde8ff65,CUST_0040,2024-01-17 18:04:00,2319.08,Transfer,,Abuja,0,0
c9e6309d,CUST_0072,2024-01-17 18:05:00,2627.23,ATM,,Ibadan,0,0
b2b02940,CUST_0089,2024-01-17 18:34:00,1123.68,Transfer,,Lagos,0,0
07e78223,CUST_0038,2024-01-17 18:41:00,40.24,POS,Electronics,Ibadan,0,0
927d891a,CUST_0011,2024-01-17 19:46:00,2889.71,POS,Fashion,Ibadan,0,0
da7788f1,CUST_0088,2024-01-17 20:08:00,2420.57,Online,Groceries,Abuja,0,0
d876c680,CUST_0087,2024-01-17 20:19:00,1271.85,POS,Restaurants,Abuja,0,0
e37ff4ea,CUST_0019,2024-01-17 20:32:00,2724.62,Transfer,,Lagos,0,1
98de2ac6,CUST_0071,2024-01-17 20:43:00,2810.95,POS,Fashion,Lagos,0,0
941a7b71,CUST_0028,2024-01-17 20:59:00,2425.08,Transfer,,Lagos,0,0
401f604e,CUST_0074,2024-01-17 21:15:00,659.6,Transfer,,Abuja,1,1
d2024f89,CUST_0007,2024-01-17 21:54:00,2279.52,ATM,,Port Harcourt,0,0
165bc768,CUST_0025,2024-01-17 22:06:00,1673.42,ATM,,Kano,0,0
c10b0368,CUST_0006,2024-01-17 23:22:00,2417.89,ATM,,Port Harcourt,1,0
d0e3274f,CUST_0003,2024-01-17 23:46:00,263.66,Online,Utilities,Port Harcourt,1,0
93379b22,CUST_0056,2024-01-17 23:54:00,1793.93,ATM,,Port Harcourt,0,0
038993e7,CUST_0038,2024-01-18 00:22:00,1345.88,ATM,,Abuja,0,0
c47bf3d6,CUST_0100,2024-01-18 00:27:00,728.33,POS,Restaurants,Lagos,1,0
3a4ac73d,CUST_0098,2024-01-18 00:56:00,1983.92,POS,Fashion,Port Harcourt,0,0
9893acd3,CUST_0042,2024-01-18 01:04:00,2431.21,Online,Groceries,Kano,0,0
08bc2625,CUST_0035,2024-01-18 01:30:00,2851.42,Transfer,,Port Harcourt,0,0
c19fe65c,CUST_0008,2024-01-18 01:34:00,656.81,Online,Electronics,Port Harcourt,0,0
72b0520e,CUST_0095,2024-01-18 01:51:00,207.0,Transfer,,Abuja,0,0
b7825cc4,CUST_0064,2024-01-18 02:44:00,937.02,Online,Electronics,Kano,0,0
abb1c0ea,CUST_0063,2024-01-18 02:47:00,2443.91,POS,Fashion,Kano,0,0
ce39f9cf,CUST_0032,2024-01-18 03:00:00,1849.06,Online,Fashion,Lagos,0,1
ab660f95,CUST_0055,2024-01-18 03:26:00,1545.01,Transfer,,Lagos,0,0
6fbbb618,CUST_0069,2024-01-18 04:06:00,135.71,Transfer,,Lagos,0,0
69b723fb,CUST_0097,2024-01-18 04:17:00,583.97,ATM,,Port Harcourt,0,0
07e4f25f,CUST_0044,2024-01-18 05:03:00,2649.52,Transfer,,Port Harcourt,0,0
8652e828,CUST_0084,2024-01-18 05:29:00,2550.76,POS,Groceries,Kano,0,0
ecedd7b6,CUST_0017,2024-01-18 06:02:00,1031.93,ATM,,Kano,0,0
7e7bc94d,CUST_0042,2024-01-18 06:13:00,681.43,Online,Fashion,Port Harcourt,0,0
d25121c8,CUST_0006,2024-01-18 07:17:00,2422.48,POS,Restaurants,Port Harcourt,1,1
04b7442e,CUST_0048,2024-01-18 07:18:00,539.59,POS,Restaurants,Lagos,0,0
d76f95a7,CUST_0008,2024-01-18 07:51:00,1579.84,POS,Electronics,Abuja,0,0
d92732d8,CUST_0096,2024-01-18 08:07:00,2994.75,Online,Electronics,Kano,0,0
451c07fa,CUST_0078,2024-01-18 09:41:00,1560.04,ATM,,Lagos,0,0
d1032594,CUST_0027,2024-01-18 10:01:00,2460.63,POS,Groceries,Lagos,0,0
52563eed,CUST_0077,2024-01-18 10:19:00,1248.19,ATM,,Kano,0,0
16c5e69b,CUST_0049,2024-01-18 10:25:00,2284.51,ATM,,Abuja,0,0
7cbea51f,CUST_0013,2024-01-18 10:42:00,1119.91,POS,Utilities,Ibadan,0,0
820d5fea,CUST_0061,2024-01-18 11:16:00,615.94,POS,Utilities,Kano,0,0
d0c5e277,CUST_0011,2024-01-18 11:29:00,1303.17,POS,Groceries,Port Harcourt,0,0
cfd7f048,CUST_0012,2024-01-18 12:27:00,171.04,Transfer,,Abuja,0,0
a093c544,CUST_0013,2024-01-18 13:19:00,811.74,ATM,,Lagos,0,0
97c6ee17,CUST_0022,2024-01-18 13:47:00,823.12,Online,Electronics,Port Harcourt,0,0
d3ed3bbb,CUST_0029,2024-01-18 16:24:00,777.38,Online,Utilities,Lagos,0,0
c529366e,CUST_0026,2024-01-18 16:51:00,144.54,ATM,,Port Harcourt,0,0
aaf7ca58,CUST_0082,2024-01-18 16:53:00,689.11,Online,Fashion,Port Harcourt,0,0
5df868e3,CUST_0095,2024-01-18 16:59:00,2300.21,POS,Fashion,Port Harcourt,0,0
a47c54b2,CUST_0035,2024-01-18 17:23:00,1301.65,Transfer,,Kano,0,0
989e93a9,CUST_0085,2024-01-18 17:25:00,558.56,POS,Groceries,Port Harcourt,0,0
c8cec2f2,CUST_0058,2024-01-18 17:38:00,2582.14,POS,Utilities,Port Harcourt,0,0
4a5515ff,CUST_0076,2024-01-18 18:14:00,879.04,ATM,,Ibadan,0,0
bed8ddcf,CUST_0010,2024-01-18 18:51:00,1506.33,POS,Groceries,Port Harcourt,0,0
756a9e99,CUST_0001,2024-01-18 19:38:00,821.33,Online,Fashion,Port Harcourt,0,0
c36121ac,CUST_0040,2024-01-18 21:22:00,1288.73,Transfer,,Abuja,0,0
1230d1ff,CUST_0077,2024-01-18 22:23:00,881.4,Online,Electronics,Abuja,0,1
85b22f79,CUST_0022,2024-01-19 00:43:00,2817.81,Online,Fashion,Kano,0,0
850703ca,CUST_0059,2024-01-19 01:34:00,2791.75,ATM,,Kano,0,0
fcc7f0f0,CUST_0017,2024-01-19 02:46:00,26.94,ATM,,Ibadan,0,0
92ced79c,CUST_0058,2024-01-19 03:19:00,2169.71,ATM,,Port Harcourt,0,0
54c1bb52,CUST_0021,2024-01-19 03:49:00,2141.75,ATM,,Kano,0,0
b0e78dea,CUST_0012,2024-01-19 04:29:00,815.3,POS,Utilities,Ibadan,0,0
2007d1ee,CUST_0078,2024-01-19 04:30:00,1156.69,Online,Utilities,Ibadan,0,0
9cf8f7bb,CUST_0013,2024-01-19 04:41:00,149.04,POS,Utilities,Port Harcourt,0,0
b6888438,CUST_0026,2024-01-19 04:46:00,1440.8,Transfer,,Port Harcourt,0,0
0a61047f,CUST_0099,2024-01-19 05:01:00,1861.29,Transfer,,Lagos,0,0
4d7adc7d,CUST_0009,2024-01-19 07:45:00,1706.95,ATM,,Port Harcourt,0,0
3b09633b,CUST_0014,2024-01-19 07:50:00,2704.88,Online,Fashion,Kano,0,0
efb28e77,CUST_0086,2024-01-19 08:01:00,2176.59,ATM,,Ibadan,0,1
07ea4224,CUST_0083,2024-01-19 08:08:00,2801.24,ATM,,Lagos,0,0
eca8a49f,CUST_0017,2024-01-19 08:21:00,2429.46,POS,Electronics,Port Harcourt,0,0
c42653be,CUST_0009,2024-01-19 08:31:00,608.45,Transfer,,Lagos,0,0
8a849cd9,CUST_0030,2024-01-19 09:42:00,1502.6,ATM,,Port Harcourt,0,0
eab3faaf,CUST_0066,2024-01-19 10:19:00,1268.32,ATM,,Lagos,1,0
4539d273,CUST_0043,2024-01-19 10:28:00,26.28,ATM,,Lagos,0,0
c8bdaba0,CUST_0026,2024-01-19 10:33:00,1401.36,Transfer,,Kano,0,0
24ddff65,CUST_0083,2024-01-19 11:17:00,2344.35,Transfer,,Lagos,0,0
dbc76fac,CUST_0096,2024-01-19 11:42:00,2416.91,ATM,,Lagos,0,0
fc7b9a0e,CUST_0015,2024-01-19 12:09:00,350.38,Online,Groceries,Port Harcourt,0,0
0ba60c70,CUST_0030,2024-01-19 12:15:00,270.46,Online,Utilities,Kano,0,0
f2696285,CUST_0072,2024-01-19 12:31:00,81.64,Transfer,,Ibadan,0,0
c4c9b9b3,CUST_0018,2024-01-19 12:32:00,134.55,POS,Groceries,Ibadan,0,0
e6b34825,CUST_0086,2024-01-19 13:23:00,2795.57,POS,Restaurants,Abuja,0,0
57858bee,CUST_0006,2024-01-19 13:37:00,431.83,POS,Fashion,Ibadan,0,0
e638738e,CUST_0042,2024-01-19 13:54:00,2205.59,Transfer,,Kano,0,0
41706f6f,CUST_0053,2024-01-19 14:23:00,2761.61,POS,Restaurants,Abuja,0,1
ad12e6e3,CUST_0012,2024-01-19 14:46:00,332.75,POS,Utilities,Kano,0,0
ce0770dc,CUST_0036,2024-01-19 14:51:00,2491.52,POS,Restaurants,Port Harcourt,0,0
c2ea42af,CUST_0085,2024-01-19 15:16:00,1293.73,Online,Utilities,Abuja,0,0
9c550844,CUST_0098,2024-01-19 15:35:00,2827.36,Online,Fashion,Ibadan,0,0
a92ab8ff,CUST_0066,2024-01-19 16:03:00,1778.38,ATM,,Ibadan,0,0
