transaction_id,customer_id,transaction_time,transaction_amount,transaction_type,merchant_category,transaction_location,is_declined,is_fraud,transaction_hour,transaction_day_of_week,customer_num_txn_1d,customer_num_txn_7d,customer_avg_amount_7d,time_since_last_txn,num_unique_locations_1h,customer_account_age_days
78a01e63,CUST_0019,2024-02-01 02:09:00,1183.45,Transfer,,Ibadan,0,0,2,3,3,9,1350.488888888889,164.0,0,30
034bf198,CUST_0019,2024-02-02 17:18:00,2853.28,ATM,,Port Harcourt,0,0,17,4,0,8,1417.46,2349.0,0,32
2e8f0721,CUST_0019,2024-02-03 00:42:00,2364.77,Online,Fashion,Kano,0,0,0,5,1,9,1576.9955555555557,444.0,0,32
32bae18a,CUST_0019,2024-02-15 00:05:00,1082.15,Transfer,,Kano,0,0,0,3,0,0,0.0,0.0,0,44
1c32d4aa,CUST_0019,2024-02-15 05:01:00,582.86,Transfer,,Port Harcourt,0,0,5,3,1,1,1082.15,296.0,0,44
35915da7,CUST_0019,2024-02-16 06:52:00,1522.81,ATM,,Abuja,0,0,6,4,0,2,832.5050000000001,1551.0,0,45
aa517335,CUST_0019,2024-02-16 17:33:00,117.7,Online,Utilities,Kano,0,0,17,4,1,3,1062.6066666666668,641.0,0,46
75af9108,CUST_0019,2024-02-16 20:28:00,854.61,Transfer,,Abuja,1,0,20,4,2,4,826.38,175.0,0,46
d381f1a4,CUST_0019,2024-02-20 00:10:00,1315.48,Transfer,,Port Harcourt,0,0,0,1,0,5,832.0260000000001,4542.0,0,49
f54878cf,CUST_0019,2024-02-23 06:41:00,2278.74,Online,Fashion,Port Harcourt,0,0,6,4,0,4,952.65,4711.0,0,52
a6cb2b9e,CUST_0019,2024-02-23 15:07:00,2683.34,ATM,,Port Harcourt,0,0,15,4,1,4,1141.6325,506.0,0,53
2756fa57,CUST_0019,2024-02-25 19:20:00,1264.15,Transfer,,Port Harcourt,0,0,19,6,0,3,2092.52,3133.0,0,55
07eb4d0f,CUST_0019,2024-02-28 17:25:00,1497.64,POS,Restaurants,Kano,0,0,17,2,0,3,2075.41,4205.0,0,58
5ddeba95,CUST_0019,2024-02-28 19:43:00,566.55,ATM,,Ibadan,0,0,19,2,1,4,1930.9675,138.0,0,58
c46e2724,CUST_0019,2024-03-02 11:09:00,629.16,Transfer,,Abuja,0,0,11,5,0,3,1109.4466666666667,3806.0,0,61
b75cbe75,CUST_0019,2024-03-05 19:44:00,2822.95,Transfer,,Lagos,0,0,19,1,0,3,897.7833333333333,4835.0,0,64
3994934d,CUST_0019,2024-03-05 20:58:00,2434.53,Transfer,,Lagos,0,0,20,1,1,4,1379.0749999999998,74.0,0,64
1cb4665d,CUST_0019,2024-03-06 05:35:00,2083.92,Transfer,,Ibadan,0,0,5,2,2,5,1590.166,517.0,0,64
86932457,CUST_0019,2024-03-07 20:18:00,463.27,Transfer,,Ibadan,0,0,20,3,0,4,1992.6399999999999,2323.0,0,66
430a3ea4,CUST_0019,2024-03-10 10:40:00,854.59,Online,Electronics,Kano,0,0,10,6,0,4,1951.1675,3742.0,0,69
fe72dc27,CUST_0019,2024-03-11 19:08:00,392.32,Transfer,,Kano,0,0,19,0,0,5,1731.852,1948.0,0,70
5601ff9d,CUST_0019,2024-03-13 17:24:00,1255.53,Transfer,,Abuja,0,0,17,2,0,3,570.0600000000001,2776.0,0,72
80987c31,CUST_0019,2024-03-16 04:32:00,2919.5,POS,Restaurants,Kano,0,0,4,5,0,3,834.1466666666666,3548.0,0,74
b4cbca16,CUST_0019,2024-03-19 11:20:00,918.79,Online,Electronics,Lagos,0,0,11,1,0,2,2087.515,4728.0,0,78
3f518a17,CUST_0019,2024-03-21 23:54:00,2190.74,Online,Electronics,Lagos,1,0,23,3,0,2,1919.145,3634.0,0,80
722ff875,CUST_0019,2024-03-23 23:09:00,1992.51,POS,Fashion,Port Harcourt,0,0,23,5,0,2,1554.7649999999999,2835.0,0,82
2985ddc4,CUST_0019,2024-03-24 14:13:00,1273.66,ATM,,Lagos,0,0,14,6,1,3,1700.68,904.0,0,83
2de0b15c,CUST_0019,2024-03-25 21:25:00,2140.74,Online,Groceries,Kano,0,0,21,0,0,4,1593.925,1872.0,0,84
6498237d,CUST_0019,2024-03-26 00:51:00,1119.11,Online,Fashion,Ibadan,0,0,0,1,1,5,1703.2879999999998,206.0,0,84
153bd8b5,CUST_0019,2024-03-27 18:12:00,2954.73,ATM,,Abuja,0,0,18,2,0,5,1743.352,2481.0,0,86
cf30d2f4,CUST_0019,2024-03-30 06:37:00,1776.01,Transfer,,Port Harcourt,0,0,6,5,0,5,1896.15,3625.0,0,88
dd841caf,CUST_0020,2024-01-02 19:30:00,102.27,Transfer,,Lagos,0,0,19,1,0,0,0.0,0.0,0,0
ac445071,CUST_0020,2024-01-02 22:40:00,648.05,POS,Restaurants,Abuja,0,0,22,1,1,1,102.27,190.0,0,0
1251893f,CUST_0020,2024-01-03 06:33:00,365.43,POS,Electronics,Ibadan,0,0,6,2,2,2,375.15999999999997,473.0,0,0
6631c2f3,CUST_0020,2024-01-06 01:03:00,1311.62,Online,Groceries,Ibadan,0,0,1,5,0,3,371.9166666666667,3990.0,0,3
c2cfc951,CUST_0020,2024-01-07 01:12:00,1452.68,ATM,,Abuja,0,0,1,6,0,4,606.8425,1449.0,0,4
f831700c,CUST_0020,2024-01-08 10:48:00,2720.65,Transfer,,Lagos,0,0,10,0,0,5,776.01,2016.0,0,5
bdd5148c,CUST_0020,2024-01-08 17:08:00,381.9,POS,Utilities,Kano,0,0,17,0,1,6,1100.1166666666668,380.0,0,5
954a2a43,CUST_0020,2024-01-08 17:56:00,2531.4,POS,Utilities,Port Harcourt,0,0,17,0,2,7,997.5142857142857,48.0,1,5
de99f298,CUST_0020,2024-01-09 12:57:00,1508.25,ATM,,Kano,0,0,12,1,2,8,1189.25,1141.0,0,6
29a0b214,CUST_0020,2024-01-10 12:09:00,1626.8,ATM,,Abuja,0,0,12,2,1,6,1651.0833333333333,1392.0,0,7
5cc92e28,CUST_0020,2024-01-14 12:16:00,1451.97,ATM,,Port Harcourt,0,0,12,6,0,5,1753.8,5767.0,0,11
1aba4f25,CUST_0020,2024-01-15 07:03:00,2146.09,Online,Groceries,Port Harcourt,1,0,7,0,1,6,1703.495,1127.0,0,12
6c0a98e9,CUST_0020,2024-01-19 20:08:00,2639.23,Online,Fashion,Port Harcourt,0,0,20,4,0,2,1799.0300000000002,6545.0,0,17
1e16ed65,CUST_0020,2024-01-22 10:41:00,1878.84,Online,Groceries,Port Harcourt,0,0,10,0,0,1,2639.23,3753.0,0,19
d70cb03e,CUST_0020,2024-01-23 02:45:00,1509.53,Transfer,,Kano,0,0,2,1,1,2,2259.035,964.0,0,20
aac68530,CUST_0020,2024-01-23 20:40:00,2806.54,Online,Electronics,Kano,0,1,20,1,1,3,2009.1999999999998,1075.0,0,21
016d4faf,CUST_0020,2024-01-23 20:54:00,1887.7,ATM,,Ibadan,0,0,20,1,2,4,2208.535,14.0,1,21
688ae20e,CUST_0020,2024-01-24 02:36:00,568.87,Transfer,,Lagos,0,0,2,2,3,5,2144.368,342.0,0,21
a43bd208,CUST_0020,2024-01-24 12:32:00,582.37,ATM,,Lagos,0,0,12,2,3,6,1881.785,596.0,0,21
70526a9f,CUST_0020,2024-01-30 15:52:00,1297.32,Online,Electronics,Ibadan,0,0,15,1,0,4,1461.37,8840.0,0,27
c7d5da87,CUST_0020,2024-02-02 17:35:00,748.92,Transfer,,Abuja,0,0,17,4,0,1,1297.32,4423.0,0,30
f17ee6fc,CUST_0020,2024-02-06 17:14:00,1007.05,POS,Utilities,Ibadan,0,0,17,1,0,1,748.92,5739.0,0,34
a51944f2,CUST_0020,2024-02-14 17:45:00,624.15,Online,Fashion,Port Harcourt,0,1,17,2,0,0,0.0,0.0,0,42
a0cb8ea9,CUST_0020,2024-02-15 19:02:00,2356.74,Transfer,,Port Harcourt,0,0,19,3,0,1,624.15,1517.0,0,43
e143c12c,CUST_0020,2024-02-16 20:10:00,2345.18,POS,Utilities,Port Harcourt,0,0,20,4,0,2,1490.445,1508.0,0,45
e7cd043f,CUST_0020,2024-02-17 11:28:00,2971.18,Online,Groceries,Lagos,0,1,11,5,1,3,1775.3566666666666,918.0,0,45
e4c3e2a1,CUST_0020,2024-02-17 23:27:00,2745.05,ATM,,Port Harcourt,0,0,23,5,1,4,2074.3125,719.0,0,46
39b4032a,CUST_0020,2024-02-21 21:04:00,2931.54,Online,Fashion,Kano,0,0,21,2,0,4,2604.5375000000004,5617.0,0,50
d54a73d6,CUST_0020,2024-02-23 21:23:00,2937.08,Transfer,,Lagos,0,0,21,4,0,3,2882.59,2899.0,0,52
9895c4ae,CUST_0020,2024-02-24 05:17:00,1750.73,Transfer,,Port Harcourt,0,0,5,5,1,4,2896.2125,474.0,0,52
2aaf42c9,CUST_0020,2024-02-24 19:58:00,231.39,Online,Electronics,Abuja,0,0,19,5,2,4,2591.1,881.0,0,53
3de90a50,CUST_0020,2024-02-29 13:34:00,2223.08,ATM,,Abuja,0,0,13,3,0,3,1639.7333333333333,6816.0,0,57
6c098bc1,CUST_0020,2024-03-01 19:59:00,2072.44,ATM,,Kano,0,0,19,4,0,4,1785.57,1825.0,0,59
77e08db7,CUST_0020,2024-03-02 10:59:00,524.61,Transfer,,Ibadan,0,0,10,5,1,3,1508.97,900.0,0,59
066ee74b,CUST_0020,2024-03-03 00:05:00,1296.82,ATM,,Kano,0,0,0,6,1,3,1606.71,786.0,0,60
7f9d7b4f,CUST_0020,2024-03-04 06:38:00,285.36,Online,Electronics,Kano,0,0,6,0,0,4,1529.2375,1833.0,0,61
ce3df85b,CUST_0020,2024-03-06 06:59:00,2114.34,POS,Restaurants,Ibadan,0,0,6,2,0,5,1280.462,2901.0,0,63
3a445a4a,CUST_0020,2024-03-07 01:02:00,1357.55,Transfer,,Lagos,0,0,1,3,1,6,1419.4416666666666,1083.0,0,64
4589d547,CUST_0020,2024-03-07 04:39:00,1582.01,POS,Groceries,Kano,0,0,4,3,2,7,1410.6,217.0,0,64
8886b2bd,CUST_0020,2024-03-08 09:02:00,530.5,Online,Restaurants,Kano,0,0,9,4,0,7,1319.0185714285712,1703.0,0,65
586babc8,CUST_0020,2024-03-11 19:28:00,1840.65,Online,Electronics,Port Harcourt,0,1,19,0,0,4,1396.1000000000001,4946.0,0,68
386a5148,CUST_0020,2024-03-12 10:02:00,29.98,ATM,,Lagos,0,0,10,1,1,5,1485.0100000000002,874.0,0,69
906f6614,CUST_0020,2024-03-12 22:54:00,1126.93,Online,Restaurants,Ibadan,0,0,22,1,1,6,1242.505,772.0,0,70
86ca1059,CUST_0020,2024-03-16 21:09:00,1162.98,POS,Restaurants,Ibadan,0,0,21,5,0,3,999.1866666666668,5655.0,0,74
c85b56ac,CUST_0020,2024-03-21 19:09:00,2819.56,POS,Fashion,Abuja,0,0,19,3,0,1,1162.98,7080.0,0,78
c8ffdd5f,CUST_0020,2024-03-24 15:22:00,1855.57,ATM,,Ibadan,0,0,15,6,0,1,2819.56,4093.0,0,81
d8e4bccd,CUST_0020,2024-03-25 18:09:00,1998.33,POS,Restaurants,Ibadan,0,0,18,0,0,2,2337.565,1607.0,0,82
fadd9aad,CUST_0020,2024-03-28 18:14:00,987.86,Transfer,,Lagos,0,0,18,3,0,3,2224.4866666666667,4325.0,0,85
45cfa83e,CUST_0020,2024-03-30 11:12:00,2423.5,ATM,,Port Harcourt,0,0,11,5,0,3,1613.9199999999998,2458.0,0,87
7c20e353,CUST_0020,2024-03-30 19:36:00,1543.05,POS,Electronics,Kano,0,1,19,5,1,4,1816.3149999999998,504.0,0,88
0d029a26,CUST_0021,2024-01-01 18:54:00,857.08,POS,Groceries,Ibadan,0,0,18,0,0,0,0.0,0.0,0,0
154cde79,CUST_0021,2024-01-03 18:57:00,1545.7,Transfer,,Lagos,0,1,18,2,0,1,857.08,2883.0,0,2
21791e48,CUST_0021,2024-01-03 20:58:00,881.57,POS,Groceries,Ibadan,0,0,20,2,1,2,1201.39,121.0,0,2
f0063898,CUST_0021,2024-01-04 11:59:00,626.59,POS,Utilities,Ibadan,0,0,11,3,2,3,1094.7833333333335,901.0,0,2
c7896e6a,CUST_0021,2024-01-04 16:03:00,2596.93,Online,Electronics,Ibadan,0,0,16,3,3,4,977.7350000000001,244.0,0,2
3c6f38ec,CUST_0021,2024-01-06 06:50:00,114.67,Transfer,,Ibadan,0,0,6,5,0,5,1301.574,2327.0,0,4
94481e7a,CUST_0021,2024-01-08 03:18:00,2622.43,ATM,,Ibadan,0,0,3,0,0,6,1103.756666666667,2668.0,0,6
b8bb8885,CUST_0021,2024-01-08 06:02:00,1503.3,ATM,,Lagos,0,0,6,0,1,7,1320.7100000000003,164.0,0,6
52df55b2,CUST_0021,2024-01-08 06:11:00,2354.12,Online,Utilities,Lagos,0,0,6,0,2,8,1343.53375,9.0,1,6
0981cf16,CUST_0021,2024-01-09 18:25:00,2357.44,Online,Restaurants,Ibadan,0,0,18,1,0,8,1530.6637500000002,2174.0,0,7
4a3a42c0,CUST_0021,2024-01-15 18:41:00,1774.8,Online,Electronics,Lagos,0,0,18,0,0,1,2357.44,8656.0,0,13
8e8d05d7,CUST_0021,2024-01-16 04:29:00,94.65,POS,Utilities,Ibadan,0,0,4,1,1,2,2066.12,588.0,0,14
54c1bb52,CUST_0021,2024-01-19 03:49:00,2141.75,ATM,,Kano,0,0,3,4,0,2,934.725,4280.0,0,17
b1ee20a2,CUST_0021,2024-01-20 03:46:00,2772.84,ATM,,Abuja,0,0,3,5,1,3,1337.0666666666666,1437.0,0,18
09968f73,CUST_0021,2024-01-24 21:17:00,2361.7,Online,Fashion,Port Harcourt,0,0,21,2,0,2,2457.295,6811.0,0,23
54d5dfeb,CUST_0021,2024-01-31 09:24:00,2164.49,Online,Utilities,Abuja,0,0,9,2,0,1,2361.7,9367.0,0,29
36ff1a36,CUST_0021,2024-02-01 02:56:00,2419.48,POS,Groceries,Ibadan,0,0,2,3,1,1,2164.49,1052.0,0,30
c05599b0,CUST_0021,2024-02-05 01:29:00,1335.49,POS,Electronics,Abuja,0,0,1,0,0,2,2291.9849999999997,5673.0,0,34
339d13d4,CUST_0021,2024-02-06 20:13:00,2230.17,POS,Groceries,Kano,0,0,20,1,0,3,1973.153333333333,2564.0,0,36
1b4a9e98,CUST_0021,2024-02-07 17:18:00,2486.07,POS,Fashion,Kano,0,0,17,2,1,3,1995.0466666666669,1265.0,0,36
871edc61,CUST_0021,2024-02-10 17:51:00,2361.21,POS,Electronics,Lagos,0,0,17,5,0,3,2017.243333333333,4353.0,0,39
c065f428,CUST_0021,2024-02-11 16:30:00,821.78,ATM,,Ibadan,0,0,16,6,1,4,2103.2349999999997,1359.0,0,40
e1ca865a,CUST_0021,2024-02-11 18:08:00,2711.64,Online,Restaurants,Abuja,0,0,18,6,1,5,1846.944,98.0,0,40
ed4441a8,CUST_0021,2024-02-13 17:03:00,1053.18,POS,Electronics,Kano,0,0,17,1,0,5,2122.174,2815.0,0,42
64a803ed,CUST_0021,2024-02-13 17:16:00,2654.29,Transfer,,Abuja,0,0,17,1,1,6,1944.0083333333332,13.0,1,42
cb3294b0,CUST_0021,2024-02-16 10:57:00,1249.4,Transfer,,Kano,0,0,10,4,0,5,1920.4199999999996,3941.0,0,45
f6d25eed,CUST_0021,2024-02-16 14:07:00,1382.98,Transfer,,Abuja,0,0,14,4,1,6,1808.583333333333,190.0,0,45
2309c2ae,CUST_0021,2024-02-18 13:06:00,1160.56,Transfer,,Abuja,0,0,13,6,0,6,1645.545,2819.0,0,47
869945b5,CUST_0021,2024-02-21 05:48:00,2224.47,Online,Fashion,Port Harcourt,0,0,5,2,0,3,1264.3133333333333,3882.0,0,50
1400a215,CUST_0021,2024-02-22 17:45:00,2370.4,Transfer,,Lagos,0,0,17,3,0,4,1504.3525,2157.0,0,51
07939eb8,CUST_0021,2024-02-27 17:04:00,1042.24,Online,Fashion,Kano,0,0,17,1,0,2,2297.435,7159.0,0,56
4d9c0115,CUST_0021,2024-02-29 23:06:00,2646.17,ATM,,Lagos,0,0,23,3,0,1,1042.24,3242.0,0,59
269ae3fe,CUST_0021,2024-03-02 03:36:00,1750.61,Transfer,,Ibadan,0,0,3,5,0,2,1844.205,1710.0,0,60
0b35d0c7,CUST_0021,2024-03-03 20:00:00,939.9,Transfer,,Ibadan,0,0,20,6,0,3,1813.0066666666664,2424.0,0,62
b51441be,CUST_0021,2024-03-04 07:36:00,810.13,ATM,,Abuja,0,0,7,0,1,4,1594.7299999999998,696.0,0,62
0abcd25e,CUST_0021,2024-03-04 17:45:00,1720.02,Transfer,,Ibadan,1,0,17,0,2,5,1437.81,609.0,0,62
e3ead64c,CUST_0021,2024-03-06 04:23:00,2264.06,Online,Restaurants,Ibadan,0,0,4,2,0,5,1573.366,2078.0,0,64
44bf031b,CUST_0021,2024-03-07 10:27:00,1241.48,Online,Electronics,Port Harcourt,0,0,10,3,0,6,1688.4816666666666,1804.0,0,65
28fdd850,CUST_0021,2024-03-10 22:48:00,989.38,Online,Fashion,Lagos,0,0,22,6,0,4,1508.9225000000001,5061.0,0,69
97bccb53,CUST_0021,2024-03-12 03:48:00,76.2,ATM,,Ibadan,0,0,3,1,0,3,1498.3066666666666,1740.0,0,70
d4e1fb6e,CUST_0021,2024-03-12 19:43:00,1492.15,Online,Fashion,Abuja,0,0,19,1,1,4,1142.78,955.0,0,71
b77446e9,CUST_0021,2024-03-13 05:18:00,2941.5,Transfer,,Abuja,0,0,5,2,1,4,949.8025,575.0,0,71
63fdb5ea,CUST_0021,2024-03-19 10:15:00,2296.75,Transfer,,Lagos,0,0,10,1,0,2,2216.825,8937.0,0,77
5ecb3ddd,CUST_0021,2024-03-21 16:54:00,2854.81,ATM,,Port Harcourt,0,0,16,3,0,1,2296.75,3279.0,0,79
6f793892,CUST_0021,2024-03-22 06:34:00,2573.35,POS,Restaurants,Abuja,0,0,6,4,1,2,2575.7799999999997,820.0,0,80
5528cb0c,CUST_0021,2024-03-24 03:29:00,2658.0,POS,Utilities,Ibadan,0,0,3,6,0,3,2574.97,2695.0,0,82
69f3c1b4,CUST_0021,2024-03-26 10:30:00,2645.87,POS,Groceries,Abuja,0,0,10,1,0,3,2695.3866666666668,3301.0,0,84
4bfbed69,CUST_0022,2024-01-01 11:57:00,35.01,Online,Fashion,Abuja,0,0,11,0,0,0,0.0,0.0,0,0
0b065cb5,CUST_0022,2024-01-02 15:42:00,1457.13,Transfer,,Port Harcourt,0,0,15,1,0,1,35.01,1665.0,0,1
8a3f7077,CUST_0022,2024-01-02 19:01:00,2320.7,POS,Electronics,Abuja,0,0,19,1,1,2,746.07,199.0,0,1
412b44f5,CUST_0022,2024-01-02 22:03:00,2301.88,POS,Fashion,Abuja,0,0,22,1,2,3,1270.9466666666667,182.0,0,1
0b85f8d6,CUST_0022,2024-01-03 00:10:00,2257.72,Online,Fashion,Abuja,0,0,0,2,3,4,1528.68,127.0,0,1
faf23d2e,CUST_0022,2024-01-03 22:34:00,429.57,Transfer,,Port Harcourt,0,0,22,2,1,5,1674.488,1344.0,0,2
6eaacdab,CUST_0022,2024-01-04 01:54:00,2229.34,ATM,,Ibadan,0,0,1,3,1,6,1467.0016666666668,200.0,0,2
0d06459c,CUST_0022,2024-01-04 11:14:00,2672.32,Transfer,,Port Harcourt,0,1,11,3,2,7,1575.9071428571428,560.0,0,2
62f06594,CUST_0022,2024-01-05 11:56:00,2278.56,Transfer,,Port Harcourt,0,0,11,4,0,8,1712.95875,1482.0,0,3
ff41423d,CUST_0022,2024-01-08 16:24:00,2668.49,ATM,,Ibadan,0,0,16,0,0,8,1993.4025000000001,4588.0,0,7
c3f255b5,CUST_0022,2024-01-09 02:36:00,477.87,POS,Fashion,Port Harcourt,0,0,2,1,1,9,2068.412222222222,612.0,0,7
969c86e7,CUST_0022,2024-01-11 04:31:00,820.12,Online,Utilities,Port Harcourt,0,0,4,3,0,4,2024.31,2995.0,0,9
0c12a352,CUST_0022,2024-01-16 06:50:00,732.09,ATM,,Lagos,0,0,6,1,0,1,820.12,7339.0,0,14
d216468c,CUST_0022,2024-01-16 12:15:00,2724.44,Online,Electronics,Lagos,0,0,12,1,1,2,776.105,325.0,0,15
7835ae2f,CUST_0022,2024-01-17 02:25:00,240.15,Transfer,,Kano,0,0,2,2,2,3,1425.55,850.0,0,15
761be1cf,CUST_0022,2024-01-17 18:03:00,2467.27,ATM,,Port Harcourt,0,0,18,2,1,4,1129.1999999999998,938.0,0,16
97c6ee17,CUST_0022,2024-01-18 13:47:00,823.12,Online,Electronics,Port Harcourt,0,0,13,3,1,4,1540.9875000000002,1184.0,0,17
85b22f79,CUST_0022,2024-01-19 00:43:00,2817.81,Online,Fashion,Kano,0,0,0,4,1,5,1397.4140000000002,656.0,0,17
3762a91a,CUST_0022,2024-01-19 17:06:00,815.84,Online,Fashion,Kano,0,0,17,4,1,6,1634.1466666666668,983.0,0,18
761b9eac,CUST_0022,2024-01-19 18:48:00,663.96,Transfer,,Port Harcourt,0,0,18,4,2,7,1517.2457142857145,102.0,0,18
1df5b057,CUST_0022,2024-01-19 21:17:00,1989.29,ATM,,Ibadan,0,0,21,4,3,8,1410.585,149.0,0,18
3a87d22e,CUST_0022,2024-01-24 02:32:00,2284.95,ATM,,Abuja,0,0,2,2,0,6,1596.2150000000001,6075.0,0,22
1eee18b3,CUST_0022,2024-01-24 04:42:00,2099.86,Transfer,,Abuja,0,0,4,2,1,7,1694.6057142857146,130.0,0,22
a450e002,CUST_0022,2024-01-25 05:12:00,103.14,Online,Restaurants,Ibadan,0,0,5,3,0,7,1642.1185714285714,1470.0,0,23
d874a97a,CUST_0022,2024-01-26 15:45:00,2638.77,Online,Restaurants,Lagos,0,0,15,4,0,6,1326.1733333333334,2073.0,0,25
fe63f9bc,CUST_0022,2024-01-26 23:25:00,126.55,POS,Groceries,Lagos,0,0,23,4,1,4,1781.6799999999998,460.0,0,25
408905c3,CUST_0022,2024-01-27 01:48:00,2694.78,POS,Fashion,Abuja,0,0,1,5,2,5,1450.654,143.0,0,25
e6caeae2,CUST_0022,2024-01-27 21:59:00,2703.87,Online,Groceries,Abuja,1,0,21,5,2,6,1658.0083333333332,1211.0,0,26
20555eee,CUST_0022,2024-01-29 13:53:00,2536.17,POS,Electronics,Kano,0,0,13,0,0,7,1807.4171428571426,2394.0,0,28
f8f78315,CUST_0022,2024-01-30 07:35:00,211.1,ATM,,Port Harcourt,0,1,7,1,1,8,1898.51125,1062.0,0,28
3d1c7a3f,CUST_0022,2024-01-31 04:02:00,986.65,POS,Restaurants,Kano,0,0,4,2,1,8,1639.28,1227.0,0,29
7e6a6646,CUST_0022,2024-01-31 12:29:00,2575.49,ATM,,Ibadan,1,0,12,2,1,8,1500.1287499999999,507.0,0,30
f6e1a8fa,CUST_0022,2024-01-31 12:34:00,130.65,POS,Groceries,Kano,0,0,12,2,2,9,1619.6133333333332,5.0,1,30
0770255c,CUST_0022,2024-02-01 07:35:00,77.05,ATM,,Lagos,0,0,7,3,2,9,1622.6699999999998,1141.0,0,30
50ffb1c5,CUST_0022,2024-02-01 10:36:00,1702.88,POS,Restaurants,Port Harcourt,0,0,10,3,3,10,1468.1079999999997,181.0,0,30
ce662935,CUST_0022,2024-02-03 06:57:00,703.73,Transfer,,Lagos,0,0,6,5,0,8,1365.4825,2661.0,0,32
59bb82f2,CUST_0022,2024-02-04 12:03:00,1874.99,ATM,,Abuja,0,0,12,6,0,8,1115.465,1746.0,0,34
453bbe45,CUST_0022,2024-02-04 14:10:00,2512.99,POS,Groceries,Kano,0,0,14,6,1,9,1199.8566666666666,127.0,0,34
4ec312b9,CUST_0022,2024-02-05 21:57:00,1877.6,Online,Electronics,Abuja,0,0,21,0,0,9,1197.2811111111112,1907.0,0,35
67d88252,CUST_0022,2024-02-05 22:36:00,1747.04,Transfer,,Port Harcourt,1,0,22,0,1,10,1265.313,39.0,1,35
bd77cabb,CUST_0022,2024-02-05 22:39:00,1332.46,Transfer,,Ibadan,0,0,22,0,2,11,1309.1063636363638,3.0,2,35
870728c5,CUST_0022,2024-02-08 12:40:00,694.34,POS,Utilities,Ibadan,0,0,12,3,0,6,1674.8016666666663,3721.0,0,38
8de9780a,CUST_0022,2024-02-18 03:00:00,2788.13,ATM,,Kano,0,0,3,6,0,0,0.0,0.0,0,47
d2c3cc76,CUST_0022,2024-02-20 05:09:00,642.79,Online,Electronics,Port Harcourt,1,1,5,1,0,1,2788.13,3009.0,0,49
4c2ecfe1,CUST_0022,2024-02-21 08:13:00,1952.03,POS,Groceries,Lagos,0,0,8,2,0,2,1715.46,1624.0,0,50
995a57cb,CUST_0022,2024-02-22 19:47:00,1783.54,ATM,,Ibadan,0,0,19,3,0,3,1794.3166666666666,2134.0,0,52
169de8e8,CUST_0022,2024-02-22 23:14:00,2027.61,ATM,,Kano,0,0,23,3,1,4,1791.6225,207.0,0,52
fd6e6b08,CUST_0022,2024-02-23 08:48:00,2825.66,ATM,,Lagos,0,0,8,4,2,5,1838.8200000000002,574.0,0,52
83231c94,CUST_0022,2024-02-23 20:15:00,2075.74,POS,Electronics,Lagos,0,0,20,4,2,6,2003.2933333333333,687.0,0,53
e06016ab,CUST_0022,2024-02-25 08:18:00,833.11,ATM,,Ibadan,0,0,8,6,0,6,1884.5616666666665,2163.0,0,54
cfbe8229,CUST_0022,2024-02-25 12:10:00,1801.91,Transfer,,Kano,0,0,12,6,1,7,1734.3542857142857,232.0,0,55
f3f2faab,CUST_0022,2024-03-02 01:23:00,1370.96,POS,Restaurants,Lagos,0,0,1,5,0,2,1317.51,7993.0,0,60
35a32010,CUST_0022,2024-03-02 02:39:00,517.49,Online,Electronics,Kano,0,0,2,5,1,3,1335.3266666666666,76.0,0,60
1525f282,CUST_0022,2024-03-03 13:41:00,1833.0,ATM,,Port Harcourt,0,0,13,6,0,2,944.225,2102.0,0,62
8abbcfbc,CUST_0022,2024-03-04 19:21:00,2410.4,POS,Groceries,Port Harcourt,1,0,19,0,0,3,1240.4833333333333,1780.0,0,63
3a6a022d,CUST_0022,2024-03-05 12:30:00,1470.6,POS,Electronics,Port Harcourt,0,0,12,1,1,4,1532.9625,1029.0,0,64
fe4b9a0d,CUST_0022,2024-03-05 19:05:00,1722.1,POS,Electronics,Kano,0,0,19,1,2,5,1520.4900000000002,395.0,0,64
f0f6c758,CUST_0022,2024-03-06 17:16:00,1753.74,Online,Fashion,Lagos,0,0,17,2,1,6,1554.091666666667,1331.0,0,65
62977d15,CUST_0022,2024-03-07 06:30:00,165.45,Transfer,,Abuja,0,0,6,3,1,7,1582.6128571428574,794.0,0,65
eb04035b,CUST_0022,2024-03-07 22:11:00,262.85,Online,Restaurants,Ibadan,0,0,22,3,1,8,1405.4674999999997,941.0,0,66
21a41c0d,CUST_0022,2024-03-11 20:23:00,2649.92,Transfer,,Ibadan,0,0,20,0,0,5,1074.9479999999999,5652.0,0,70
84ebaf7e,CUST_0022,2024-03-11 22:00:00,2590.36,Online,Groceries,Kano,0,0,22,0,1,6,1337.4433333333334,97.0,0,70
321451ce,CUST_0022,2024-03-12 18:41:00,2214.9,Transfer,,Lagos,0,0,18,1,2,6,1524.07,1241.0,0,71
5504ce3c,CUST_0022,2024-03-16 01:57:00,2991.74,POS,Fashion,Abuja,0,0,1,5,0,3,2485.06,4756.0,0,74
c70763a7,CUST_0022,2024-03-16 19:22:00,1871.67,POS,Utilities,Kano,1,0,19,5,1,4,2611.73,1045.0,0,75
2bd7bc31,CUST_0022,2024-03-17 14:20:00,2543.69,ATM,,Port Harcourt,0,0,14,6,1,5,2463.718,1138.0,0,76
915bc78e,CUST_0022,2024-03-18 23:49:00,210.38,POS,Utilities,Ibadan,1,0,23,0,0,4,2405.5,2009.0,0,77
